candidate_id,rank,title_ok,company_ok,years_ok,notice_ok,sentence_count,reasoning
CAND_0044855,50,True,True,True,True,4,"6.6 years in the profile and currently Senior Data Scientist at Flipkart. Key career evidence is Recommendation Systems Engineer at LinkedIn: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The profile also shows Machine Learning Engineer at Verloop.io: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Main concern: 60-day notice period."
CAND_0030468,51,True,True,True,True,4,"5.4 years; Senior Applied Scientist at Swiggy. Strongest evidence: Senior Applied Scientist at Swiggy: Led the engineering team building infrastructure to surface relevant content to users at scale. Also, Senior Applied Scientist at CRED: Designed the offline experimentation environment, the online A/B testing framework, and the feature-engineering pipeline that connected them. Main concern: 45-day notice period."
CAND_0058575,52,True,True,True,True,4,"5.8 years in the profile and currently AI Engineer at Krutrim. Key career evidence is AI Engineer at Krutrim: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. The profile also shows Search Engineer at Aganitha: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Main concern: 90-day notice period."
CAND_0096172,53,True,True,True,True,4,"5.2 years; NLP Engineer at Krutrim. Strongest evidence: NLP Engineer at Krutrim: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Also, Machine Learning Engineer at Dream11: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Main concern: 45-day notice period."
CAND_0026532,54,True,True,True,True,4,"4.8 years; Recommendation Systems Engineer at Zomato. Strongest evidence: Recommendation Systems Engineer at Zomato: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Also, Recommendation Systems Engineer at Mad Street Den: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Main concern: 90-day notice period."
CAND_0030348,55,True,True,True,True,4,"4.5 years; Machine Learning Engineer at BYJU'S. Strongest evidence: Machine Learning Engineer at BYJU'S: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Also, Senior Data Scientist at PolicyBazaar: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Main concern: 45-day notice period."
CAND_0041669,56,True,True,True,True,4,"Recommendation Systems Engineer at CRED, with 8.0 years of experience. The rank is driven by NLP Engineer at Yellow.ai: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: Recommendation Systems Engineer at CRED: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 60-day notice period."
CAND_0041610,57,True,True,True,True,4,"Zoho role Recommendation Systems Engineer; 6.7 years total. Relevant fit comes from Recommendation Systems Engineer at Zoho: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Additional evidence: Search Engineer at InMobi: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Rank is based on shipped retrieval/ranking work rather than skill-list claims."
CAND_0066376,58,True,True,True,True,4,"5.7 years; Applied ML Engineer at Dream11. Strongest evidence: Applied ML Engineer at Dream11: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Also, Senior Data Scientist at Salesforce: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Main concern: 90-day notice period."
CAND_0031593,59,True,True,True,True,4,"Search Engineer at Genpact AI, with 7.8 years of experience. The rank is driven by Search Engineer at Aganitha: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: Search Engineer at Genpact AI: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 90-day notice period."
CAND_0075249,60,True,True,True,True,4,"Applied ML Engineer at Zomato, with 6.2 years of experience. The rank is driven by Applied ML Engineer at Zomato: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: Search Engineer at upGrad: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Main concern: 45-day notice period."
CAND_0006567,61,True,True,True,True,4,"7.9 years in the profile and currently Senior AI Engineer at Meta. Key career evidence is Senior Applied Scientist at Razorpay: Owned the search and discovery experience end-to-end at a consumer product, from how content is represented internally through to how the most relevant results appear for each user's intent. The profile also shows Senior ML Engineer - Search & Ranking at Glance: Designed the offline experimentation environment, the online A/B testing framework, and the feature-engineering pipeline that connected them. Main concern: 60-day notice period."
CAND_0042100,62,True,True,True,True,4,"7.3 years; Machine Learning Engineer at Freshworks. Strongest evidence: Senior Data Scientist at Netflix: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Also, Machine Learning Engineer at Freshworks: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 90-day notice period."
CAND_0098846,63,True,True,True,True,4,"upGrad role AI Engineer; 7.6 years total. Relevant fit comes from Search Engineer at Swiggy: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Additional evidence: AI Engineer at upGrad: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 45-day notice period."
CAND_0041568,64,True,True,True,True,4,"5.2 years; Search Engineer at Haptik. Strongest evidence: Applied ML Engineer at Flipkart: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Also, Search Engineer at Haptik: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 90-day notice period."
CAND_0054123,65,True,True,True,True,4,"4.7 years in the profile and currently Applied ML Engineer at Meta. Key career evidence is Applied ML Engineer at Meta: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The profile also shows AI Engineer at CRED: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Main concern: 60-day notice period."
CAND_0099401,66,True,True,True,True,4,"NLP Engineer at Dream11, with 7.7 years of experience. The rank is driven by NLP Engineer at Dream11: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: Applied ML Engineer at Microsoft: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 90-day notice period."
CAND_0076251,67,True,True,True,True,4,"7.6 years in the profile and currently Search Engineer at Haptik. Key career evidence is Search Engineer at Haptik: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. The profile also shows Senior Data Scientist at CRED: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Main concern: 60-day notice period."
CAND_0007412,68,True,True,True,True,4,"7.4 years; Applied ML Engineer at Zoho. Strongest evidence: Recommendation Systems Engineer at Locobuzz: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Also, Search Engineer at Swiggy: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Main concern: 120-day notice period."
CAND_0000031,69,True,True,True,True,4,6.0 years in the profile and currently Recommendation Systems Engineer at Swiggy. Key career evidence is Recommendation Systems Engineer at Swiggy: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. The profile also shows Search Engineer at Mad Street Den: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Main concern: 60-day notice period.
CAND_0094056,70,True,True,True,True,4,"5.9 years; NLP Engineer at Rephrase.ai. Strongest evidence: NLP Engineer at Rephrase.ai: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Also, Recommendation Systems Engineer at Adobe: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Main concern: 120-day notice period."
CAND_0030031,71,True,True,True,True,4,5.7 years in the profile and currently AI Engineer at Microsoft. Key career evidence is AI Engineer at Microsoft: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The profile also shows Search Engineer at Google: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Main concern: limited explicit vector-infrastructure evidence.
CAND_0064270,72,True,True,True,True,4,"Verloop.io role Applied ML Engineer; 4.2 years total. Relevant fit comes from Applied ML Engineer at Verloop.io: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Additional evidence: AI Engineer at Uber: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 45-day notice period."
CAND_0069905,73,True,True,True,True,4,"Applied ML Engineer at Sarvam AI, with 6.6 years of experience. The rank is driven by Recommendation Systems Engineer at Observe.AI: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Supporting signal: Applied ML Engineer at Sarvam AI: Developed a semantic search feature for an internal knowledge base of ~500K documents. Main concern: 90-day notice period."
CAND_0079064,74,True,True,True,True,4,"5.2 years; Senior Data Scientist at Niramai. Strongest evidence: Senior Data Scientist at Niramai: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Also, NLP Engineer at Razorpay: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Main concern: 120-day notice period."
CAND_0020877,75,True,True,True,True,4,"Applied ML Engineer at CRED, with 5.1 years of experience. The rank is driven by Applied ML Engineer at CRED: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Supporting signal: Senior Data Scientist at BYJU'S: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Main concern: 60-day notice period."
CAND_0078042,76,True,True,True,True,4,"PolicyBazaar role Applied ML Engineer; 4.7 years total. Relevant fit comes from Applied ML Engineer at PolicyBazaar: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Additional evidence: Search Engineer at Ola: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: location/relocation fit is weak."
CAND_0029367,77,True,True,True,True,4,"5.7 years in the profile and currently Senior Data Scientist at Rephrase.ai. Key career evidence is Senior Data Scientist at Rephrase.ai: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. The profile also shows Applied ML Engineer at CRED: Developed a semantic search feature for an internal knowledge base of ~500K documents. Main concern: 90-day notice period."
CAND_0018549,78,True,True,True,True,4,"Recommendation Systems Engineer at Uber, with 6.8 years of experience. The rank is driven by Machine Learning Engineer at Flipkart: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: Recommendation Systems Engineer at Uber: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 60-day notice period."
CAND_0006557,79,True,True,True,True,4,"NLP Engineer at Paytm, with 7.9 years of experience. The rank is driven by Recommendation Systems Engineer at Apple: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: NLP Engineer at Paytm: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 120-day notice period."
CAND_0066999,80,True,True,True,True,4,"5.9 years in the profile and currently Recommendation Systems Engineer at Microsoft. Key career evidence is Recommendation Systems Engineer at Microsoft: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. The profile also shows Senior Data Scientist at Amazon: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Main concern: limited explicit vector-infrastructure evidence."
CAND_0014440,81,True,True,True,True,4,"6.4 years; Recommendation Systems Engineer at CRED. Strongest evidence: Recommendation Systems Engineer at CRED: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Also, NLP Engineer at Freshworks: Final model improved revenue-per-search by 12%. Main concern: 60-day notice period."
CAND_0011687,82,True,True,True,True,4,"7.8 years in the profile and currently Senior NLP Engineer at Niramai. Key career evidence is Senior NLP Engineer at Niramai: Owned the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sourcing - embedding generation (using a fine-tuned BGE-large) - Pinecone retrieval - learning-to-rank re-scoring (XGBoost) - behavioral-signal. The profile also shows Senior Machine Learning Engineer at Krutrim: Built the data curation pipeline that generated 200K high-quality preference pairs from recruiter labels, plus the eval harness using both ranking metrics and human-quality scores. Overall fit is strong for product ML ownership and ranking evaluation."
CAND_0068351,83,True,True,True,True,4,"6.4 years in the profile and currently Lead AI Engineer at Sarvam AI. Key career evidence is Lead AI Engineer at Sarvam AI: Owned the search and discovery experience end-to-end at a consumer product, from how content is represented internally through to how the most relevant results appear for each user's intent. The profile also shows Staff Machine Learning Engineer at Verloop.io: Built systems that understand what users are looking for and connect them to the most relevant matches across a large dataset. Main concern: limited explicit vector-infrastructure evidence."
CAND_0077285,84,True,True,True,True,4,"Recommendation Systems Engineer at Nykaa, with 5.5 years of experience. The rank is driven by Recommendation Systems Engineer at Nykaa: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Supporting signal: AI Engineer at upGrad: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Main concern: 60-day notice period."
CAND_0050876,85,True,True,True,True,4,"6.0 years; Applied ML Engineer at Freshworks. Strongest evidence: AI Engineer at Yellow.ai: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Also, Recommendation Systems Engineer at Razorpay: The system uses item-item similarity (via sentence-transformer embeddings) for cold starts and a gradient-boosted model trained on engagement signals for warm users. Main concern: 90-day notice period."
CAND_0010257,86,True,True,True,True,4,"Senior Data Scientist at Google, with 6.5 years of experience. The rank is driven by Search Engineer at PharmEasy: Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Supporting signal: Senior Data Scientist at Google: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Main concern: 120-day notice period."
CAND_0049538,87,True,True,True,True,4,"Saarthi.ai role Applied ML Engineer; 5.8 years total. Relevant fit comes from Applied ML Engineer at Saarthi.ai: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Additional evidence: Recommendation Systems Engineer at PolicyBazaar: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Main concern: limited explicit vector-infrastructure evidence."
CAND_0070202,88,True,True,True,True,4,"BYJU'S role Machine Learning Engineer; 5.1 years total. Relevant fit comes from Search Engineer at Dream11: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Additional evidence: Machine Learning Engineer at BYJU'S: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 90-day notice period."
CAND_0036437,89,True,True,True,True,4,"Search Engineer at Rephrase.ai, with 4.8 years of experience. The rank is driven by Search Engineer at Rephrase.ai: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Supporting signal: Machine Learning Engineer at Nykaa: Final model improved revenue-per-search by 12%. Main concern: limited explicit vector-infrastructure evidence."
CAND_0002025,90,True,True,True,True,4,"Senior AI Engineer at Apple, with 5.9 years of experience. The rank is driven by Lead AI Engineer at Aganitha: Built the data curation pipeline that generated 200K high-quality preference pairs from recruiter labels, plus the eval harness using both ranking metrics and human-quality scores. Supporting signal: Senior AI Engineer at Apple: Built and shipped a production recommendation system at a marketplace product, going from offline experimentation to live A/B test in 5 months. Main concern: limited explicit vector-infrastructure evidence."
CAND_0007411,91,True,True,True,True,4,"8.0 years in the profile and currently Senior Machine Learning Engineer at Amazon. Key career evidence is Senior Machine Learning Engineer at Amazon: Owned the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sourcing - embedding generation (using a fine-tuned BGE-large) - Pinecone retrieval - learning-to-rank re-scoring (XGBoost) - behavioral-signal. The profile also shows Senior Machine Learning Engineer at Yellow.ai: Built the data curation pipeline that generated 200K high-quality preference pairs from recruiter labels, plus the eval harness using both ranking metrics and human-quality scores. Main concern: stale platform activity."
CAND_0040887,92,True,True,True,True,4,"4.7 years in the profile and currently Machine Learning Engineer at Netflix. Key career evidence is Machine Learning Engineer at Netflix: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. The profile also shows AI Engineer at Unacademy: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Main concern: location/relocation fit is weak."
CAND_0061655,93,True,True,True,True,4,"4.6 years in the profile and currently Machine Learning Engineer at Krutrim. Key career evidence is Recommendation Systems Engineer at Google: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The profile also shows Machine Learning Engineer at Krutrim: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: limited explicit vector-infrastructure evidence."
CAND_0027801,94,True,True,True,True,4,"NLP Engineer at InMobi, with 7.4 years of experience. The rank is driven by Recommendation Systems Engineer at Uber: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. Supporting signal: Machine Learning Engineer at Zoho: Developed a semantic search feature for an internal knowledge base of ~500K documents. Main concern: 120-day notice period."
CAND_0024466,95,True,True,True,True,4,"PharmEasy role Search Engineer; 5.2 years total. Relevant fit comes from Recommendation Systems Engineer at Mad Street Den: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Additional evidence: Search Engineer at PharmEasy: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 120-day notice period."
CAND_0012957,96,True,True,True,True,4,"Search Engineer at Razorpay, with 4.9 years of experience. The rank is driven by NLP Engineer at Mad Street Den: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: Search Engineer at Razorpay: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 120-day notice period."
CAND_0024620,97,True,True,True,True,4,"5.9 years; AI Engineer at PharmEasy. Strongest evidence: AI Engineer at PharmEasy: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Also, Recommendation Systems Engineer at Saarthi.ai: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Main concern: 45-day notice period."
CAND_0016163,98,True,True,True,True,4,"6.7 years in the profile and currently Applied ML Engineer at Dream11. Key career evidence is Applied ML Engineer at Verloop.io: Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments. The profile also shows Applied ML Engineer at Dream11: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Main concern: 120-day notice period."
CAND_0047721,99,True,True,True,True,4,"Senior Data Scientist at Microsoft, with 7.0 years of experience. The rank is driven by Senior Data Scientist at Microsoft: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. Supporting signal: NLP Engineer at Observe.AI: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Main concern: 90-day notice period."
CAND_0052335,100,True,True,True,True,4,"6.4 years in the profile and currently Applied ML Engineer at Aganitha. Key career evidence is Applied ML Engineer at Aganitha: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. The profile also shows AI Engineer at Wysa: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Main concern: 60-day notice period."
